23,42,13,0,32,9
23,13,42,6,0,9
23,42,0,13,6,9
23,13,42,6,0,9
23,13,42,0,14,9
23,42,13,0,32,9
23,6,13,0,42,9
23,6,42,13,27,9
23,13,42,6,0,9
23,13,0,42,6,9
23,42,13,6,0,9
23,13,42,0,6,9
23,13,0,42,6,38
42,23,13,14,0,38
6,23,42,13,0,38
23,13,42,6,12,38
23,42,13,6,0,38
23,13,42,14,6,38
42,13,23,12,0,38
23,6,42,13,36,38
23,42,13,6,14,38
13,23,42,6,14,38
13,23,42,6,14,38
23,42,13,6,36,38
42,13,6,23,0,38
23,13,42,0,14,38
42,6,23,13,14,38
42,23,13,0,14,38
23,13,6,42,0,38
23,13,42,36,6,38
23,6,42,13,0,38
23,13,42,6,0,4
23,6,13,42,14,4
23,13,42,6,0,4
23,13,0,42,6,4
23,13,42,6,0,4
23,42,13,0,6,4
23,13,6,0,42,4
23,13,42,6,0,4
23,13,42,6,0,4
23,13,42,6,14,4
23,42,0,13,6,4
23,13,42,6,0,4
23,42,13,6,14,4
23,13,42,6,27,4
23,42,13,0,27,4
23,42,13,6,0,4
23,42,13,14,0,4
23,13,42,6,0,4
23,13,42,0,6,4
42,23,13,6,0,12
23,42,13,6,32,12
23,13,42,27,39,12
42,23,13,6,0,12
23,42,13,14,6,12
23,13,42,6,32,12
23,42,13,6,27,12
23,13,42,6,39,12
23,42,13,6,14,12
42,23,0,13,6,12
23,13,42,6,0,12
23,13,42,6,0,12
23,13,42,6,14,12
23,42,13,6,0,12
23,42,6,0,13,12
23,42,13,6,0,12
13,42,6,23,14,12
23,42,13,27,14,12
23,42,13,14,6,12
6,23,13,42,14,41
23,42,13,0,6,41
23,13,6,42,27,41
23,13,6,42,0,41
23,42,13,0,6,41
42,14,23,6,0,41
23,0,42,14,6,41
23,13,42,6,0,41
23,0,6,42,13,41
23,6,14,42,13,41
23,6,42,0,13,41
23,13,42,6,0,41
23,13,42,6,27,41
42,0,23,14,6,41
23,13,42,6,0,41
23,42,13,0,6,41
23,0,42,6,13,41
23,6,42,0,13,41
23,42,13,0,6,41
23,42,6,13,32,18
23,13,37,0,42,18
23,13,6,0,42,18
13,23,42,32,6,18
23,13,42,0,6,18
42,13,23,6,32,18
13,23,42,6,12,18
23,13,42,6,37,18
23,13,42,6,0,18
13,23,6,42,14,18
13,42,23,0,12,18
23,13,42,6,0,18
13,23,42,6,0,18
23,13,42,6,0,18
42,13,23,6,12,18
23,42,13,27,12,18
42,23,13,32,0,18
23,13,42,0,6,18
23,13,0,6,42,18
13,6,23,42,0,8
23,13,42,6,14,8
23,13,42,6,39,8
23,13,6,0,42,8
23,13,42,6,14,8
23,13,42,6,0,8
23,6,42,13,0,8
23,13,42,0,6,8
23,13,42,6,0,8
13,23,42,6,0,8
23,13,42,0,6,8
23,13,42,0,6,8
23,13,42,6,14,8
23,13,42,6,0,8
23,13,0,42,6,8
23,13,42,6,0,8
23,13,42,6,0,8
23,13,42,0,27,8
23,42,6,13,0,8
23,13,42,32,0,25
13,42,23,6,14,25
42,23,0,14,6,25
23,13,6,42,0,25
42,13,23,6,14,25
13,42,23,6,36,25
23,13,6,0,42,25
23,42,13,6,0,25
42,23,0,13,6,25
23,13,42,6,0,25
23,42,13,6,0,25
23,13,6,42,0,25
23,42,13,6,14,25
13,23,42,6,14,25
23,6,13,0,42,25
23,13,42,32,0,25
23,13,42,6,0,25
23,13,6,42,0,25
23,13,42,0,6,25
23,13,42,6,0,26
13,23,42,6,12,26
23,13,42,6,0,26
13,23,6,42,32,26
13,23,42,6,0,26
23,13,42,6,32,26
23,13,42,39,0,26
13,23,42,6,27,26
23,13,42,6,0,26
23,13,42,32,12,26
23,13,6,42,0,26
23,13,42,6,0,26
23,13,42,6,0,26
23,13,42,6,32,26
13,23,42,0,12,26
13,23,42,37,0,26
23,13,42,6,12,26
23,13,6,0,42,26
23,13,42,36,12,26
23,13,6,42,0,2
23,13,42,6,0,2
13,23,42,6,0,2
23,13,42,0,14,2
23,13,6,42,0,2
23,13,42,6,0,2
23,42,13,0,6,2
23,42,13,6,0,2
23,13,42,14,6,2
23,42,13,6,14,2
23,13,6,0,42,2
23,13,42,6,0,2
23,13,42,6,14,2
23,13,42,6,0,2
23,13,6,42,27,2
23,6,0,13,37,2
23,13,6,42,0,2
23,42,13,0,6,2
42,13,23,0,6,2
23,42,6,0,13,5
23,13,6,42,14,5
23,13,42,6,0,5
23,13,42,6,0,5
23,13,6,42,0,5
23,13,42,0,6,5
23,13,6,42,0,5
23,13,42,6,0,5
23,13,6,42,0,5
23,13,6,42,0,5
23,42,13,6,0,5
42,23,13,14,12,5
23,13,6,42,0,5
23,13,6,42,0,5
23,13,42,6,0,5
23,13,42,0,6,5
13,23,42,0,6,5
42,23,6,13,0,5
23,13,42,6,0,5
23,13,37,0,42,33
23,13,37,42,6,33
23,13,42,37,0,33
23,13,0,6,14,33
6,23,42,0,14,33
23,42,13,6,14,33
23,6,14,42,37,33
23,13,6,42,0,33
13,6,42,23,0,33
23,13,6,37,35,33
42,23,6,13,14,33
23,6,42,13,0,33
23,42,13,6,0,33
13,42,23,6,14,33
23,42,6,13,14,33
23,6,42,14,0,33
6,13,23,42,14,33
42,13,23,14,6,33
42,23,6,13,14,33
22,42,6,23,14,17
13,42,22,23,36,17
23,13,42,6,14,17
23,13,42,6,36,17
23,42,22,6,13,17
6,42,23,13,22,17
13,42,23,36,6,17
6,23,42,22,0,17
42,13,23,6,14,17
23,13,42,6,14,17
23,6,42,22,13,17
42,13,23,22,6,17
23,13,42,6,14,17
13,42,23,6,14,17
13,42,23,6,14,17
13,23,42,6,36,17
42,13,22,6,14,17
42,13,22,23,36,17
42,13,6,23,36,17
23,13,0,6,42,30
23,13,42,27,12,30
42,23,13,0,6,30
42,23,0,6,13,30
23,42,0,6,13,30
13,23,42,6,0,30
13,23,42,37,0,30
23,42,13,6,14,30
23,13,6,42,0,30
23,13,6,42,0,30
23,13,42,6,12,30
23,13,42,6,12,30
42,23,13,0,14,30
23,13,42,0,6,30
23,13,6,42,27,30
23,13,42,6,0,30
23,13,6,42,0,30
13,23,42,6,0,30
23,42,13,0,37,30
23,42,13,6,0,42
23,42,13,6,12,42
23,42,14,0,6,42
23,13,6,42,0,42
23,13,42,6,32,42
23,13,42,6,32,42
23,13,42,6,14,42
23,13,6,42,12,42
42,23,6,14,0,42
23,6,42,13,14,42
23,42,13,14,6,42
23,6,42,13,0,42
23,13,6,42,27,42
23,42,6,13,14,42
23,42,13,0,6,42
23,13,42,6,27,42
23,42,13,0,6,42
23,13,6,42,0,42
42,23,13,32,0,42
23,13,42,6,36,37
23,13,42,37,6,37
23,42,13,6,0,37
23,42,13,0,6,37
23,42,0,6,37,37
23,42,6,0,37,37
23,13,42,37,0,37
42,23,13,0,6,37
23,13,42,6,0,37
23,13,42,0,37,37
23,42,13,0,32,37
23,42,13,37,0,37
23,6,42,0,13,37
23,42,13,6,0,37
42,23,13,0,37,37
23,42,0,6,13,37
23,42,0,6,37,37
23,42,13,37,0,37
23,42,13,37,6,37
23,6,0,13,42,10
23,42,13,27,14,10
23,42,13,6,27,10
23,6,27,42,13,10
23,42,6,13,0,10
23,13,42,6,0,10
23,42,13,0,32,10
23,13,6,42,0,10
23,42,13,6,32,10
23,42,13,6,14,10
23,13,6,0,42,10
23,42,13,6,27,10
23,6,13,27,14,10
6,23,42,36,22,10
23,13,6,0,42,10
23,13,6,42,14,10
23,6,42,13,0,10
23,13,42,6,0,10
23,13,6,42,0,10
23,42,0,13,6,3
23,6,13,42,0,3
23,42,13,6,14,3
23,42,13,0,6,3
6,22,23,42,14,3
23,6,13,42,0,3
23,42,0,14,13,3
23,13,42,6,14,3
23,42,13,6,14,3
23,42,13,0,6,3
23,42,0,6,13,3
23,42,0,6,14,3
6,23,42,22,0,3
23,13,42,6,14,3
23,13,42,6,0,3
23,13,42,0,6,3
23,13,6,42,0,3
23,6,13,14,42,3
23,13,42,6,0,3
42,23,0,6,14,22
13,23,6,42,0,22
42,23,0,13,6,22
42,23,0,13,14,22
6,23,13,42,0,22
42,0,23,6,14,22
23,13,6,0,42,22
23,6,42,13,0,22
42,23,6,13,0,22
42,6,13,14,23,22
42,23,0,13,6,22
23,13,42,6,0,22
42,23,0,14,6,22
23,13,6,42,0,22
23,13,6,42,0,22
23,42,13,6,14,22
42,6,23,0,13,22
42,0,23,6,13,22
23,13,6,42,14,22
23,13,6,42,0,29
23,13,42,6,0,29
23,6,13,14,42,29
23,13,42,32,6,29
23,13,6,42,14,29
23,13,42,0,32,29
13,23,42,6,0,29
23,13,6,42,12,29
23,13,42,6,39,29
42,23,0,13,14,29
23,42,13,6,0,29
13,23,6,42,12,29
23,13,42,6,0,29
23,13,6,42,0,29
23,13,42,0,14,29
23,13,6,42,0,29
23,13,42,6,32,29
42,23,6,0,13,29
6,0,23,14,42,29
23,13,42,6,0,14
23,13,42,6,22,14
42,13,23,36,6,14
23,42,13,0,14,14
42,13,23,6,0,14
23,13,42,6,0,14
23,42,13,6,14,14
23,6,13,22,42,14
23,13,6,42,22,14
23,42,22,36,6,14
23,42,13,6,14,14
23,42,13,6,0,14
6,14,22,42,0,14
13,23,42,6,14,14
23,42,6,13,0,14
42,13,23,36,6,14
42,23,13,22,0,14
23,13,42,0,6,14
23,13,42,6,0,14
23,13,42,6,32,20
23,13,42,0,32,20
23,42,13,0,6,20
23,13,6,42,32,20
42,23,13,32,0,20
23,13,6,42,0,20
23,13,6,0,42,20
23,13,42,6,36,20
23,13,42,0,6,20
42,23,13,32,6,20
23,6,13,14,0,20
42,23,13,6,0,20
23,13,42,0,32,20
42,0,23,14,37,20
23,13,42,6,14,20
23,42,13,6,32,20
23,13,6,42,32,20
23,42,13,32,14,20
42,23,0,6,13,20
42,6,23,13,0,16
23,42,13,0,32,16
23,42,14,6,0,16
23,42,0,13,32,16
23,42,14,6,0,16
23,42,14,13,0,16
23,13,0,42,6,16
23,42,0,6,37,16
23,42,6,0,37,16
23,6,42,14,13,16
23,6,0,42,13,16
23,42,0,6,37,16
23,42,6,37,13,16
23,0,42,6,13,16
23,42,13,6,14,16
23,42,6,13,0,16
23,42,0,6,32,16
23,42,14,6,13,16
23,42,0,6,13,16
42,23,6,13,0,15
23,13,6,42,0,15
23,13,6,42,0,15
23,42,6,13,14,15
13,23,42,6,0,15
23,13,42,6,0,15
23,13,42,6,14,15
23,13,42,6,14,15
6,23,0,14,42,15
23,6,14,13,22,15
23,6,42,13,0,15
23,42,13,6,0,15
23,13,42,6,37,15
13,23,42,6,36,15
23,42,13,14,0,15
42,23,13,14,37,15
23,0,13,42,6,15
23,13,6,42,37,15
23,42,13,0,14,15
23,13,6,42,0,21
23,13,6,42,27,21
23,13,6,42,27,21
23,13,6,42,0,21
23,13,6,42,37,21
23,13,6,42,0,21
23,13,6,42,12,21
23,13,42,6,0,21
23,42,13,0,6,21
23,6,42,13,14,21
23,13,6,42,0,21
23,13,6,0,37,21
23,13,42,6,27,21
23,13,42,6,37,21
23,13,6,0,42,21
23,13,6,42,0,21
23,13,42,6,0,21
23,13,42,0,6,21
23,13,6,12,42,21
23,42,13,0,14,39
23,13,42,0,6,39
42,13,23,14,6,39
23,13,42,12,6,39
42,13,23,14,27,39
23,13,42,6,0,39
23,42,13,0,6,39
23,13,42,0,6,39
42,13,23,14,36,39
13,42,23,6,0,39
23,13,42,27,14,39
23,13,42,0,6,39
23,42,13,0,6,39
23,13,42,6,14,39
23,42,13,0,6,39
23,42,13,6,14,39
23,13,42,0,6,39
42,23,13,14,6,39
23,42,13,14,12,39
6,42,23,13,14,36
23,6,42,13,0,36
23,42,6,14,13,36
23,6,0,42,32,36
23,6,42,13,0,36
23,42,13,6,14,36
6,23,13,42,0,36
23,6,42,13,14,36
23,6,13,42,36,36
14,23,6,42,0,36
14,42,23,6,0,36
23,6,0,42,13,36
14,23,42,0,6,36
6,23,22,13,14,36
23,6,0,42,13,36
23,6,42,0,13,36
13,23,6,42,0,36
23,42,6,0,14,36
6,23,42,13,0,36
23,13,6,42,32,19
23,13,6,42,0,19
23,13,42,0,6,19
23,13,42,0,6,19
23,13,42,6,0,19
23,13,42,6,14,19
23,13,6,42,0,19
23,13,42,6,14,19
23,13,6,0,12,19
23,13,6,42,32,19
23,13,6,42,0,19
23,13,6,42,27,19
6,23,42,14,0,19
23,42,13,6,32,19
23,13,0,42,32,19
23,13,0,6,42,19
23,42,13,6,32,19
23,13,6,0,42,19
23,13,42,6,32,19
23,42,0,6,13,6
23,13,6,42,0,6
23,13,6,42,0,6
23,6,13,42,0,6
23,6,13,42,0,6
23,42,0,6,13,6
23,6,42,13,0,6
23,6,42,13,0,6
23,13,42,6,0,6
23,42,6,13,0,6
23,13,42,6,0,6
23,13,42,6,0,6
23,42,0,13,6,6
23,6,13,0,42,6
23,6,13,42,0,6
23,13,42,6,0,6
42,23,14,0,6,6
23,13,42,6,0,6
23,13,6,0,42,6
23,13,42,0,6,27
6,13,23,42,0,27
23,42,13,6,0,27
23,13,42,32,6,27
23,13,0,42,6,27
23,13,42,6,32,27
23,13,42,0,6,27
23,13,6,0,42,27
23,13,42,6,37,27
23,13,42,6,0,27
23,13,42,0,6,27
23,13,6,0,42,27
23,13,6,0,42,27
23,13,6,0,42,27
23,13,6,42,0,27
23,6,13,42,0,27
23,13,6,12,27,27
42,23,13,6,14,27
23,13,0,42,32,27
23,42,13,0,6,32
6,23,42,0,22,32
23,42,0,14,6,32
23,42,13,0,6,32
23,42,13,6,14,32
23,42,13,6,27,32
42,23,0,14,32,32
23,13,42,6,0,32
23,13,42,14,0,32
23,13,6,42,0,32
23,13,42,6,0,32
23,6,42,13,32,32
23,13,6,42,0,32
42,23,13,6,0,32
23,42,6,22,14,32
23,42,13,6,14,32
23,42,6,13,0,32
23,6,42,13,0,32
23,13,6,0,42,32
23,13,42,6,0,31
42,23,0,13,14,31
23,13,6,42,12,31
23,13,6,42,32,31
23,13,6,0,42,31
23,42,13,6,0,31
23,13,42,6,32,31
23,13,6,42,0,31
23,13,42,6,32,31
23,13,6,42,0,31
23,13,42,6,0,31
42,13,6,23,14,31
23,13,42,6,0,31
23,13,42,6,0,31
13,23,42,6,32,31
23,13,42,6,0,31
23,13,6,42,0,31
23,13,42,32,6,31
23,13,6,0,42,31
42,23,6,13,0,40
23,13,42,6,0,40
23,13,0,42,6,40
23,42,13,6,32,40
23,13,42,6,39,40
23,42,13,6,14,40
23,13,6,42,0,40
23,13,6,42,0,40
23,13,42,6,0,40
23,42,6,0,13,40
23,6,42,13,0,40
42,23,13,6,14,40
23,0,6,13,14,40
23,42,13,0,6,40
23,13,42,37,0,40
23,13,6,42,0,40
23,13,42,0,37,40
13,23,42,6,36,40
23,13,42,6,37,40
